"schema_version","event_id","symbolic_name","family","source_path","function","source_line","source_locator","source_locator_sha256","emission_kind","emitter","helper_chain","wpp_source_path","wpp_function","wpp_line","wpp_locator_sha256","physical_site_id","shared_physical_site","discriminator"
"2","1309","ORCHESTRATION_STATUS_MAPPED","orchestration","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceAdd","1148","ChatpadTraceDeviceEvent( context, TRACE_LEVEL_ERROR, CHATPAD_TRACE_ORCHESTRATION, CHATPAD_RUNTIME_EVENT_ORCHESTRATION_STATUS_MAPPED, status, (ULONG)orchestrationReport.FailedStage, (ULONG)orchestrationResult, (ULONG)ChatpadRuntimeClassifyStatus(status))","EDF6A545FC56CB3B94956B6739592A85BA102A756B0C7F0A1930584CAECA538B","helper-mediated","ChatpadTraceDeviceEvent","ChatpadTraceDeviceEvent>ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadTraceDeviceEvent","54","B0033AC20443CAFC77465207F3F75315DFFCCC07D742937D8F8C58277BC64DEF","src/driver/ChatpadFilter/device.c:1148:ChatpadTraceDeviceEvent","false",""
"2","1310","ORCHESTRATION_UNEXPECTED_ENUM","orchestration","src/driver/ChatpadFilter/device.c","ChatpadTraceUnexpectedOrchestrationEnum","619","ChatpadTraceDeviceEvent( context, TRACE_LEVEL_ERROR, CHATPAD_TRACE_INVARIANT, CHATPAD_RUNTIME_EVENT_ORCHESTRATION_UNEXPECTED_ENUM, STATUS_INVALID_DEVICE_STATE, (ULONG)report->LastStageEntered, (ULONG)result, (ULONG)report->Result)","5CA10746DC01D34EE9A24FB328416E10A00BCD9741A44859840803E629561346","helper-mediated","ChatpadTraceDeviceEvent","ChatpadTraceDeviceEvent>ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadTraceDeviceEvent","82","B1F9071E2CCA7D52275E1FE9FC3615A41403CB640487CF54D41D821AC936C866","src/driver/ChatpadFilter/device.c:619:ChatpadTraceDeviceEvent","false",""
"2","1311","ORCHESTRATION_READY_PUBLISHED","orchestration","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceAdd","1169","ChatpadTraceDeviceEvent( context, TRACE_LEVEL_INFORMATION, CHATPAD_TRACE_ORCHESTRATION, CHATPAD_RUNTIME_EVENT_ORCHESTRATION_READY_PUBLISHED, STATUS_SUCCESS, (ULONG)orchestrationReport.LastCompletedStage, orchestrationReport.ReadyPublicationAttempted, orchestrationReport.ReadyPublished)","AD230957B5BC96D7C9539AA52B8D398BAABAB65E5F274C49F50D9C0368B531A3","helper-mediated","ChatpadTraceDeviceEvent","ChatpadTraceDeviceEvent>ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadTraceDeviceEvent","54","B0033AC20443CAFC77465207F3F75315DFFCCC07D742937D8F8C58277BC64DEF","src/driver/ChatpadFilter/device.c:1169:ChatpadTraceDeviceEvent","false",""
"2","1312","ORCHESTRATION_TERMINAL_CATEGORY","orchestration","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceAdd","1157","ChatpadTraceDeviceEvent( context, TRACE_LEVEL_ERROR, CHATPAD_TRACE_ORCHESTRATION, CHATPAD_RUNTIME_EVENT_ORCHESTRATION_TERMINAL_CATEGORY, status, (ULONG)orchestrationReport.FailedStage, (ULONG)orchestrationResult, (ULONG)orchestrationReport.RollbackResult)","B73039D46470BE55F92CC6EBAE129E84D62AEB1106B7B1C1A8F5CDD985CA54A0","helper-mediated","ChatpadTraceDeviceEvent","ChatpadTraceDeviceEvent>ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadTraceDeviceEvent","54","B0033AC20443CAFC77465207F3F75315DFFCCC07D742937D8F8C58277BC64DEF","src/driver/ChatpadFilter/device.c:1157:ChatpadTraceDeviceEvent","false",""
"2","1400","READY_VALIDATION_STARTED","readiness","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceAdd","1178","ChatpadTraceDeviceSnapshot( context, TRACE_LEVEL_INFORMATION, CHATPAD_TRACE_READINESS, CHATPAD_RUNTIME_EVENT_READY_VALIDATION_STARTED, STATUS_SUCCESS, 0u)","D121CB71F088182C46755D5EF7C471FB3B7E2D8E65AEAFF733BF5894A903A648","helper-mediated","ChatpadTraceDeviceSnapshot","ChatpadTraceDeviceSnapshot>ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadTraceDeviceSnapshot","148","7C53ECEA9970342EB36F9ACC8CF5689EC7C0F7C3B971C68916E626A18A941FF4","src/driver/ChatpadFilter/device.c:1178:ChatpadTraceDeviceSnapshot","false",""
"2","1401","READY_VALIDATION_PASSED","readiness","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceAdd","1215","ChatpadTraceDeviceSnapshot( context, TRACE_LEVEL_INFORMATION, CHATPAD_TRACE_READINESS, CHATPAD_RUNTIME_EVENT_READY_VALIDATION_PASSED, STATUS_SUCCESS, 1u)","73F84998A0AB0CFF7E3AA88EEFA8C071C361284139F0A5AF35E018ADD192BB7E","helper-mediated","ChatpadTraceDeviceSnapshot","ChatpadTraceDeviceSnapshot>ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadTraceDeviceSnapshot","148","7C53ECEA9970342EB36F9ACC8CF5689EC7C0F7C3B971C68916E626A18A941FF4","src/driver/ChatpadFilter/device.c:1215:ChatpadTraceDeviceSnapshot","false",""
"2","1402","READY_VALIDATION_FAILED","readiness","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceAdd","1187","ChatpadTraceDeviceSnapshot( context, TRACE_LEVEL_ERROR, CHATPAD_TRACE_READINESS, CHATPAD_RUNTIME_EVENT_READY_VALIDATION_FAILED, status, 0u)","EB95E3F7DD4CFB5AB436045214790E636222C40D0494AF8B303B6F6A52872DFA","helper-mediated","ChatpadTraceDeviceSnapshot","ChatpadTraceDeviceSnapshot>ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadTraceDeviceSnapshot","148","7C53ECEA9970342EB36F9ACC8CF5689EC7C0F7C3B971C68916E626A18A941FF4","src/driver/ChatpadFilter/device.c:1187:ChatpadTraceDeviceSnapshot","false",""
"2","1403","READY_VALIDATION_MISSING_OBJECT","readiness","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceAdd","1196","ChatpadTraceDeviceSnapshot( context, TRACE_LEVEL_ERROR, CHATPAD_TRACE_READINESS, CHATPAD_RUNTIME_EVENT_READY_VALIDATION_MISSING_OBJECT, status, 0u)","EB6BEEF6B42E58C4C34B7349B3B473A1C9D734FE2085F176ADC702387E081E88","helper-mediated","ChatpadTraceDeviceSnapshot","ChatpadTraceDeviceSnapshot>ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadTraceDeviceSnapshot","148","7C53ECEA9970342EB36F9ACC8CF5689EC7C0F7C3B971C68916E626A18A941FF4","src/driver/ChatpadFilter/device.c:1196:ChatpadTraceDeviceSnapshot","false",""
"2","1404","READY_VALIDATION_INVARIANT_FAILED","readiness","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceAdd","1204","ChatpadTraceDeviceSnapshot( context, TRACE_LEVEL_ERROR, CHATPAD_TRACE_READINESS, CHATPAD_RUNTIME_EVENT_READY_VALIDATION_INVARIANT_FAILED, status, 0u)","F0B831A16CF2A7CE3BF7C8FCDCCDA12AB87EF493AE69BD7CC6A79F67E89B0A05","helper-mediated","ChatpadTraceDeviceSnapshot","ChatpadTraceDeviceSnapshot>ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadTraceDeviceSnapshot","148","7C53ECEA9970342EB36F9ACC8CF5689EC7C0F7C3B971C68916E626A18A941FF4","src/driver/ChatpadFilter/device.c:1204:ChatpadTraceDeviceSnapshot","false",""
"2","1500","LIFECYCLE_INIT_STARTED","lifecycle","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceAdd","1224","ChatpadTraceDeviceEvent( context, TRACE_LEVEL_INFORMATION, CHATPAD_TRACE_LIFECYCLE, CHATPAD_RUNTIME_EVENT_LIFECYCLE_INIT_STARTED, STATUS_SUCCESS, 0u, 0u, 0u)","7CA78D184AAA75067F363BC6D7A4600BE6A2C26559A2E224FBFDE7082663D532","helper-mediated","ChatpadTraceDeviceEvent","ChatpadTraceDeviceEvent>ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadTraceDeviceEvent","68","CFAC3B39255B8D5290805D550A1A41B77BF646F9B90051BDD6D12EE6F7E50674","src/driver/ChatpadFilter/device.c:1224:ChatpadTraceDeviceEvent","false",""
"2","1501","LIFECYCLE_INIT_PASSED","lifecycle","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceAdd","1235","ChatpadTraceDeviceEvent( context, TRACE_LEVEL_INFORMATION, CHATPAD_TRACE_LIFECYCLE, CHATPAD_RUNTIME_EVENT_LIFECYCLE_INIT_PASSED, STATUS_SUCCESS, 0u, (ULONG)lifecycleResult, 0u)","C414347567560C36A3F1B234EE0E577CAC1ABC59015241733E948798C99E8926","helper-mediated","ChatpadTraceDeviceEvent","ChatpadTraceDeviceEvent>ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadTraceDeviceEvent","68","CFAC3B39255B8D5290805D550A1A41B77BF646F9B90051BDD6D12EE6F7E50674","src/driver/ChatpadFilter/device.c:1235:ChatpadTraceDeviceEvent","false",""
"2","1502","LIFECYCLE_INIT_FAILED","lifecycle","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceAdd","1268","ChatpadTraceDeviceEvent( context, TRACE_LEVEL_ERROR, CHATPAD_TRACE_LIFECYCLE, CHATPAD_RUNTIME_EVENT_LIFECYCLE_INIT_FAILED, ChatpadLifecycleResultToStatus(lifecycleResult), 0u, (ULONG)lifecycleResult, 0u)","4B255A4335DD4A15F176F7BB14EF54B9E93F0630BEA88D2521A9FEB5FDDAF6EB","helper-mediated","ChatpadTraceDeviceEvent","ChatpadTraceDeviceEvent>ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadTraceDeviceEvent","68","CFAC3B39255B8D5290805D550A1A41B77BF646F9B90051BDD6D12EE6F7E50674","src/driver/ChatpadFilter/device.c:1268:ChatpadTraceDeviceEvent","false",""
"2","1503","MARK_DEVICE_CREATED_STARTED","lifecycle","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceAdd","1244","ChatpadTraceDeviceEvent( context, TRACE_LEVEL_INFORMATION, CHATPAD_TRACE_LIFECYCLE, CHATPAD_RUNTIME_EVENT_MARK_DEVICE_CREATED_STARTED, STATUS_SUCCESS, 0u, 0u, 0u)","3CFC43FC76629BC44AEBB0FE399EF51FFC8966D95D172857567CC7626138952C","helper-mediated","ChatpadTraceDeviceEvent","ChatpadTraceDeviceEvent>ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadTraceDeviceEvent","68","CFAC3B39255B8D5290805D550A1A41B77BF646F9B90051BDD6D12EE6F7E50674","src/driver/ChatpadFilter/device.c:1244:ChatpadTraceDeviceEvent","false",""
"2","1504","MARK_DEVICE_CREATED_PASSED","lifecycle","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceAdd","1254","ChatpadTraceDeviceEvent( context, lifecycleResult == CHATPAD_FILTER_LIFECYCLE_OK ? TRACE_LEVEL_INFORMATION : TRACE_LEVEL_ERROR, CHATPAD_TRACE_LIFECYCLE, lifecycleResult == CHATPAD_FILTER_LIFECYCLE_OK ? CHATPAD_RUNTIME_EVENT_MARK_DEVICE_CREATED_PASSED : CHATPAD_RUNTIME_EVENT_MARK_DEVICE_CREATED_FAILED, ChatpadLifecycleResultToStatus(lifecycleResult), 0u, (ULONG)lifecycleResult, 0u)","4C5C34EC09E69567A2A51E82B5F51F3700E8086240247A047A1641A160A05405","helper-mediated","ChatpadTraceDeviceEvent","ChatpadTraceDeviceEvent>ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadTraceDeviceEvent","68","CFAC3B39255B8D5290805D550A1A41B77BF646F9B90051BDD6D12EE6F7E50674","src/driver/ChatpadFilter/device.c:1254:ChatpadTraceDeviceEvent","true",""
"2","1505","MARK_DEVICE_CREATED_FAILED","lifecycle","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceAdd","1254","ChatpadTraceDeviceEvent( context, lifecycleResult == CHATPAD_FILTER_LIFECYCLE_OK ? TRACE_LEVEL_INFORMATION : TRACE_LEVEL_ERROR, CHATPAD_TRACE_LIFECYCLE, lifecycleResult == CHATPAD_FILTER_LIFECYCLE_OK ? CHATPAD_RUNTIME_EVENT_MARK_DEVICE_CREATED_PASSED : CHATPAD_RUNTIME_EVENT_MARK_DEVICE_CREATED_FAILED, ChatpadLifecycleResultToStatus(lifecycleResult), 0u, (ULONG)lifecycleResult, 0u)","4C5C34EC09E69567A2A51E82B5F51F3700E8086240247A047A1641A160A05405","helper-mediated","ChatpadTraceDeviceEvent","ChatpadTraceDeviceEvent>ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadTraceDeviceEvent","68","CFAC3B39255B8D5290805D550A1A41B77BF646F9B90051BDD6D12EE6F7E50674","src/driver/ChatpadFilter/device.c:1254:ChatpadTraceDeviceEvent","true",""
"2","1600","ROLLBACK_STARTED","cleanup-rollback","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c","ChatpadKmdfRequestOwnerRollbackPartialCreation","1445","ChatpadKmdfTraceOwnerEvent( owner, TRACE_LEVEL_INFORMATION, CHATPAD_TRACE_CLEANUP, CHATPAD_RUNTIME_EVENT_ROLLBACK_STARTED, STATUS_SUCCESS, (ULONG)state, (ULONG)owner->InitializationMask, 0u)","4ADCF56C6A0537A11E82F7DDE919493E1ADFB86B92C9FF1E8AE68AE90EFB8B30","helper-mediated","ChatpadKmdfTraceOwnerEvent","ChatpadKmdfTraceOwnerEvent>ChatpadTrace","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c","ChatpadKmdfTraceOwnerEvent","101","7CF9BA8BF04CDB5A10D8B3F314E3A2985984132ACBEC57509D9DB8779EF4D799","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c:1445:ChatpadKmdfTraceOwnerEvent","false",""
"2","1601","ROLLBACK_REASON","cleanup-rollback","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c","ChatpadKmdfRequestOwnerCreateDormantObjectGraph","2019","ChatpadKmdfTraceOwnerEvent( owner, TRACE_LEVEL_INFORMATION, CHATPAD_TRACE_CLEANUP, CHATPAD_RUNTIME_EVENT_ROLLBACK_REASON, STATUS_SUCCESS, (ULONG)report->FailedStage, (ULONG)orchestrationResult, report->HighestPartialInitializationMask)","9272E042B36AA33E6778B3F95F01F12C6EB1971F38AD61F22151435BCF0AA701","helper-mediated","ChatpadKmdfTraceOwnerEvent","ChatpadKmdfTraceOwnerEvent>ChatpadTrace","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c","ChatpadKmdfTraceOwnerEvent","101","7CF9BA8BF04CDB5A10D8B3F314E3A2985984132ACBEC57509D9DB8779EF4D799","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c:2019:ChatpadKmdfTraceOwnerEvent","false",""
"2","1602","ROLLBACK_OBJECT_SNAPSHOT_BEFORE","cleanup-rollback","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c","ChatpadKmdfRequestOwnerRollbackPartialCreation","1454","ChatpadKmdfTraceOwnerSnapshot( owner, TRACE_LEVEL_INFORMATION, CHATPAD_TRACE_CLEANUP, CHATPAD_RUNTIME_EVENT_ROLLBACK_OBJECT_SNAPSHOT_BEFORE, STATUS_SUCCESS, 0u)","02E572FF5536556DC800BB80ADA8D5C81A13BEEB55F93F18C734D28B52E402AD","helper-mediated","ChatpadKmdfTraceOwnerSnapshot","ChatpadKmdfTraceOwnerSnapshot>ChatpadTrace","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c","ChatpadKmdfTraceOwnerSnapshot","145","0967E6E59BA423C0E8D05F8673E582247F7BD1C6997ACDAA7624E5040ACB6D55","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c:1454:ChatpadKmdfTraceOwnerSnapshot","false",""
"2","1603","ROLLBACK_COMPLETED","cleanup-rollback","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c","ChatpadKmdfRequestOwnerRollbackPartialCreation","1467","ChatpadKmdfTraceOwnerEvent( owner, TRACE_LEVEL_INFORMATION, CHATPAD_TRACE_CLEANUP, CHATPAD_RUNTIME_EVENT_ROLLBACK_COMPLETED, STATUS_SUCCESS, (ULONG)state, effects->PriorInitializationMask, effects->ResultingInitializationMask)","8349CA3D748C0D772A362BAB1C29C92E98BDEED365F3480F80B94DA15C0BC053","helper-mediated","ChatpadKmdfTraceOwnerEvent","ChatpadKmdfTraceOwnerEvent>ChatpadTrace","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c","ChatpadKmdfTraceOwnerEvent","101","7CF9BA8BF04CDB5A10D8B3F314E3A2985984132ACBEC57509D9DB8779EF4D799","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c:1467:ChatpadKmdfTraceOwnerEvent","false",""
"2","1603","ROLLBACK_COMPLETED","cleanup-rollback","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c","ChatpadKmdfRequestOwnerRollbackPartialCreation","1532","ChatpadKmdfTraceOwnerEvent( owner, TRACE_LEVEL_INFORMATION, CHATPAD_TRACE_CLEANUP, CHATPAD_RUNTIME_EVENT_ROLLBACK_COMPLETED, STATUS_SUCCESS, (ULONG)state, effects->PriorInitializationMask, effects->ResultingInitializationMask)","8349CA3D748C0D772A362BAB1C29C92E98BDEED365F3480F80B94DA15C0BC053","helper-mediated","ChatpadKmdfTraceOwnerEvent","ChatpadKmdfTraceOwnerEvent>ChatpadTrace","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c","ChatpadKmdfTraceOwnerEvent","101","7CF9BA8BF04CDB5A10D8B3F314E3A2985984132ACBEC57509D9DB8779EF4D799","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c:1532:ChatpadKmdfTraceOwnerEvent","false",""
"2","1604","ROLLBACK_OBJECT_SNAPSHOT_AFTER","cleanup-rollback","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c","ChatpadKmdfRequestOwnerRollbackPartialCreation","1476","ChatpadKmdfTraceOwnerSnapshot( owner, TRACE_LEVEL_INFORMATION, CHATPAD_TRACE_CLEANUP, CHATPAD_RUNTIME_EVENT_ROLLBACK_OBJECT_SNAPSHOT_AFTER, STATUS_SUCCESS, 0u)","D2C396373DA3F9386AFE61A84FE4A6A63147BBA69DE67F61829177E5054C196D","helper-mediated","ChatpadKmdfTraceOwnerSnapshot","ChatpadKmdfTraceOwnerSnapshot>ChatpadTrace","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c","ChatpadKmdfTraceOwnerSnapshot","145","0967E6E59BA423C0E8D05F8673E582247F7BD1C6997ACDAA7624E5040ACB6D55","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c:1476:ChatpadKmdfTraceOwnerSnapshot","false",""
"2","1604","ROLLBACK_OBJECT_SNAPSHOT_AFTER","cleanup-rollback","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c","ChatpadKmdfRequestOwnerRollbackPartialCreation","1541","ChatpadKmdfTraceOwnerSnapshot( owner, TRACE_LEVEL_INFORMATION, CHATPAD_TRACE_CLEANUP, CHATPAD_RUNTIME_EVENT_ROLLBACK_OBJECT_SNAPSHOT_AFTER, STATUS_SUCCESS, 0u)","D2C396373DA3F9386AFE61A84FE4A6A63147BBA69DE67F61829177E5054C196D","helper-mediated","ChatpadKmdfTraceOwnerSnapshot","ChatpadKmdfTraceOwnerSnapshot>ChatpadTrace","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c","ChatpadKmdfTraceOwnerSnapshot","145","0967E6E59BA423C0E8D05F8673E582247F7BD1C6997ACDAA7624E5040ACB6D55","src/driver/ChatpadKmdfRequestOwnerContext/ChatpadKmdfRequestOwnerContext.c:1541:ChatpadKmdfTraceOwnerSnapshot","false",""
"2","1605","DEVICE_CONTEXT_CLEANUP_ENTERED","cleanup-rollback","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceContextCleanup","1303","ChatpadTraceDeviceEvent( context, TRACE_LEVEL_INFORMATION, CHATPAD_TRACE_CLEANUP, CHATPAD_RUNTIME_EVENT_DEVICE_CONTEXT_CLEANUP_ENTERED, STATUS_SUCCESS, 0u, 0u, 0u)","0C2BD5B513C6E59B480A239CBDDACF04089F57AE07D7B2288FDE5B03DDED7FC4","helper-mediated","ChatpadTraceDeviceEvent","ChatpadTraceDeviceEvent>ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadTraceDeviceEvent","75","D2DBC3BE5C9266992DD7F7E620C965070330C9356250D574C38D52B385933500","src/driver/ChatpadFilter/device.c:1303:ChatpadTraceDeviceEvent","false",""
"2","1606","DEVICE_CONTEXT_CLEANUP_SNAPSHOT","cleanup-rollback","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceContextCleanup","1319","ChatpadTrace(TRACE_LEVEL_INFORMATION, CHATPAD_TRACE_CLEANUP, ""EventId=%lu EventName=%s AttemptId=%I64u Sequence=%I64u SchemaVersion=%lu TargetDiscovery=%lu TargetOpen=%lu TargetAssignment=%lu RequestFormat=%lu RequestReuse=%lu RequestSend=%lu Completion=%lu Cancellation=%lu ProtocolTraffic=%lu KeyboardInjection=%lu D0OwnerObservation=%lu RemovalRundownObservation=%lu FirstTransitionMask=0x%08X CounterOverflowMask=0x%08X CounterSnapshotEmitted=%u FinalSnapshotState=%u BookkeepingLockPresent=%u ReusableRequestPresent=%u OutboundMemoryPresent=%u InboundMemoryPresent=%u OwnerReady=%u Faulted=%u StructuralReady=%u TerminalEmitted=%u TerminalSucceeded=%u TerminalStatus=0x%08X"", (ULONG)CHATPAD_RUNTIME_EVENT_DEVICE_CONTEXT_CLEANUP_SNAPSHOT, ChatpadRuntimeTraceEventName(CHATPAD_RUNTIME_EVENT_DEVICE_CONTEXT_CLEANUP_SNAPSHOT), (unsigned long long)context->RuntimeDiagnostics.AttemptId, (unsigned long long)sequence, CHATPAD_RUNTIME_TRACE_SCHEMA_VERSION, counters.Value[CHATPAD_RUNTIME_COUNTER_TARGET_DISCOVERY], counters.Value[CHATPAD_RUNTIME_COUNTER_TARGET_OPEN], counters.Value[CHATPAD_RUNTIME_COUNTER_TARGET_ASSIGNMENT], counters.Value[CHATPAD_RUNTIME_COUNTER_REQUEST_FORMAT], counters.Value[CHATPAD_RUNTIME_COUNTER_REQUEST_REUSE], counters.Value[CHATPAD_RUNTIME_COUNTER_REQUEST_SEND], counters.Value[CHATPAD_RUNTIME_COUNTER_COMPLETION], counters.Value[CHATPAD_RUNTIME_COUNTER_CANCELLATION], counters.Value[CHATPAD_RUNTIME_COUNTER_PROTOCOL_TRAFFIC], counters.Value[CHATPAD_RUNTIME_COUNTER_KEYBOARD_INJECTION], counters.Value[CHATPAD_RUNTIME_COUNTER_D0_OWNER_OBSERVATION], counters.Value[CHATPAD_RUNTIME_COUNTER_REMOVAL_RUNDOWN], counters.FirstTransitionMask, counters.OverflowMask, (unsigned int)context->RuntimeDiagnostics.CounterSnapshotEmitted, (unsigned int)context->RuntimeDiagnostics.FinalSnapshotEmitted, (unsigned int)objects.BookkeepingLockPresent, (unsigned int)objects.ReusableRequestPresent, (unsigned int)objects.OutboundMemoryPresent, (unsigned int)objects.InboundMemoryPresent, (unsigned int)objects.OwnerReady, (unsigned int)objects.Faulted, (unsigned int)context->RuntimeDiagnostics.StructuralReady, (unsigned int)context->RuntimeDiagnostics.TerminalEmitted, (unsigned int)context->RuntimeDiagnostics.TerminalSucceeded, (ULONG)context->RuntimeDiagnostics.TerminalStatus)","AD6DAC628C6DCF3D09983996CCF43CBA757190E62BD66CC0C81A39931BD42B1E","direct-wpp","ChatpadTrace","ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceContextCleanup","1319","AD6DAC628C6DCF3D09983996CCF43CBA757190E62BD66CC0C81A39931BD42B1E","src/driver/ChatpadFilter/device.c:1319:ChatpadTrace","false",""
"2","1607","DEVICE_CONTEXT_CLEANUP_COMPLETED","cleanup-rollback","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceContextCleanup","1419","ChatpadTraceDeviceEvent( context, TRACE_LEVEL_INFORMATION, CHATPAD_TRACE_CLEANUP, CHATPAD_RUNTIME_EVENT_DEVICE_CONTEXT_CLEANUP_COMPLETED, STATUS_SUCCESS, 0u, 0u, 0u)","F74F0FCFE54D86BDED9B461F353B8EBF4E791EEF9AF28D97487EA1FE22B1FE76","helper-mediated","ChatpadTraceDeviceEvent","ChatpadTraceDeviceEvent>ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadTraceDeviceEvent","75","D2DBC3BE5C9266992DD7F7E620C965070330C9356250D574C38D52B385933500","src/driver/ChatpadFilter/device.c:1419:ChatpadTraceDeviceEvent","false",""
"2","1608","CLEANUP_INVARIANT_VIOLATION","cleanup-rollback","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceContextCleanup","1406","ChatpadTraceDeviceEvent( context, TRACE_LEVEL_ERROR, CHATPAD_TRACE_CLEANUP, CHATPAD_RUNTIME_EVENT_CLEANUP_INVARIANT_VIOLATION, STATUS_INVALID_DEVICE_STATE, 0u, invariantMask, 0u)","F7E277756940FBCE6C7183404F8060EA72BFFDCF502261CB9F567CB36B372491","helper-mediated","ChatpadTraceDeviceEvent","ChatpadTraceDeviceEvent>ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadTraceDeviceEvent","75","D2DBC3BE5C9266992DD7F7E620C965070330C9356250D574C38D52B385933500","src/driver/ChatpadFilter/device.c:1406:ChatpadTraceDeviceEvent","false",""
"2","1700","PROHIBITED_COUNTERS_INITIALIZED","prohibited-counter","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceAdd","958","ChatpadTrace(TRACE_LEVEL_INFORMATION, CHATPAD_TRACE_PROHIBITED_COUNTERS, ""EventId=%lu EventName=%s AttemptId=%I64u Sequence=%I64u SchemaVersion=%lu TargetDiscovery=%lu TargetOpen=%lu TargetAssignment=%lu RequestFormat=%lu RequestReuse=%lu RequestSend=%lu Completion=%lu Cancellation=%lu ProtocolTraffic=%lu KeyboardInjection=%lu D0OwnerObservation=%lu RemovalRundownObservation=%lu FirstTransitionMask=0x%08X OverflowMask=0x%08X"", (ULONG)CHATPAD_RUNTIME_EVENT_PROHIBITED_COUNTERS_INITIALIZED, ChatpadRuntimeTraceEventName( CHATPAD_RUNTIME_EVENT_PROHIBITED_COUNTERS_INITIALIZED), (unsigned long long)context->RuntimeDiagnostics.AttemptId, (unsigned long long)sequence, CHATPAD_RUNTIME_TRACE_SCHEMA_VERSION, 0u, 0u, 0u, 0u, 0u, 0u, 0u, 0u, 0u, 0u, 0u, 0u, 0u, 0u)","EC2950301142DD0859ADF6E31744C6EE573D155BF42864B18F18F9B0C88B4AC4","direct-wpp","ChatpadTrace","ChatpadTrace","src/driver/ChatpadFilter/device.c","ChatpadEvtDeviceAdd","958","EC2950301142DD0859ADF6E31744C6EE573D155BF42864B18F18F9B0C88B4AC4","src/driver/ChatpadFilter/device.c:958:ChatpadTrace","false",""
